"uri"	"name"	"definition"	"alternative term"
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA PRATENSIS OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA SYLVESTRIS OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA VULGARIS OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA XANTHOCHLORA FLOWERING TOP OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA XANTHOCHLORA OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	ALCHEMILLA XANTHOCHLORA VOLATILE OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	INTERMEDIATE LADY'S-MANTLE FLOWERING TOP OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	LADY'S MANTLE OIL	Alchemilla xanthochlora	
c020e4d3-dde1-4bb0-93e7-09b9002f3c53	LADY'S-MANTLE OIL	Alchemilla xanthochlora	
c05a6c94-5c76-4c6e-8934-181251198bf1	AMORIA REPENS WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	DUTCH CLOVER WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	LADINO CLOVER WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	TRIFOLIUM LIMONIUM WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	TRIFOLIUM REPENS L.	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	TRIFOLIUM REPENS WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	TRIFOLIUM STIPITATUM WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	WHITE CLOVER WHOLE	Trifolium repens	
c05a6c94-5c76-4c6e-8934-181251198bf1	WHITE DUTCH CLOVER WHOLE	Trifolium repens	
c0f3a3db-cb1a-469c-af29-b7a803b5347d	ENGLISH ELM FLOWERING TWIG	Ulmus minor	
c0f3a3db-cb1a-469c-af29-b7a803b5347d	ULMUS MINOR FLOWERING TWIG	Ulmus minor	
c0f3a3db-cb1a-469c-af29-b7a803b5347d	ULMUS PROCERA, FLOS	Ulmus minor	
c0f3a3db-cb1a-469c-af29-b7a803b5347d	ULMUS PROCERA, FLOS [HPUS]	Ulmus minor	
c0f3a3db-cb1a-469c-af29-b7a803b5347d	ULMUS PROCERA FLOWERING TWIG	Ulmus minor	
c1230346-92da-425e-a524-08cf56b90a7c	AGRIMONIA EUPATORIA ROOT	Agrimonia eupatoria	
c1230346-92da-425e-a524-08cf56b90a7c	AGRIMONIA EUPATORIA ROOT [WHO-DD]	Agrimonia eupatoria	
c1230346-92da-425e-a524-08cf56b90a7c	CHURCHSTEEPLES ROOT	Agrimonia eupatoria	
c1230346-92da-425e-a524-08cf56b90a7c	COMMON AGRIMONY ROOT	Agrimonia eupatoria	
c1230346-92da-425e-a524-08cf56b90a7c	STICKLEWORT ROOT	Agrimonia eupatoria	
c15d78a5-b11d-4616-88f5-4119ce4581e1	DRAGON'S-BLOOD-TREE LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA MADAGASCARIENSIS COMPONENT LEAF [HPUS]	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA MADAGASCARIENSIS LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA MADAGASCARIENSIS LEAF [WHO-DD]	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA MONTANA LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARONGA PANICULATA LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARUNGANAE MADAGASCARIENSIS FOLIUM	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARUNGANA MADAGASCARIENSIS LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	HARUNGANA ROBYNSII LEAF	Harungana madagascariensis	
c15d78a5-b11d-4616-88f5-4119ce4581e1	LEAF COMPONENT OF HARONGA MADAGASCARIENSIS [HPUS]	Harungana madagascariensis	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	COTYLEDON AMPLEXICAULIS WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	COTYLEDON CORYMBOSA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	COTYLEDON HETEROPHYLLA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	COTYLEDON HIRSUTA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	COTYLEDON LANCEOLATA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE BRACHYCALYX WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE DIVERSA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE ELLACOMBEI WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE FLORIBUNDA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE GLANDULOSA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE GOETZEI WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE GREGARIA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE HETEROPHYLLA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE HOMBLEI WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE JUNODII WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE LANCEOLATA (FORSSK.) PERS.	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE LANCEOLATA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE MODESTA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE PENTHERI WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE PILOSA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE PLATYSEPALA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE PUBESCENS WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	KALANCHOE RITCHIEANA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	VEREIA FLORIBUNDA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	VEREIA HETEROPHYLLA WHOLE	Kalanchoe mortagei	
c1bd9da7-23ff-4fb5-aa16-67e4399ed997	VEREIA LANCEOLATA WHOLE	Kalanchoe mortagei	
c1f44283-484d-45af-afc6-fe006bf9349b	COMMON HOPTREE WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	DODONAEA TRIFOLIATA WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	HOP TREE [HOC]	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	HOPTREE WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA BALDWINII WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA MICROCARPA WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA PENTAPHYLLA WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA SERRATA WHOLE	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA TRIFOLIATA L.	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA TRIFOLIATA [WHO-DD]	Ptelea trifoliata	
c1f44283-484d-45af-afc6-fe006bf9349b	PTELEA TRIFOLIATA WHOLE	Ptelea trifoliata	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	AGATHOSMA BETULINA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	AGATHOSMA BETULINA LEAF [WHO-DD]	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BAROSMA	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BAROSMA BETULINA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BAROSMA [HPUS]	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BAROSMA ORBICULARIS LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BOEGOE LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BOOKOO LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCCO BETULINA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCCO LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCHU [FHFI]	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCHU LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCHU [MART.]	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	BUCHU [MI]	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	DIOSMA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	FEMA NO. 4923	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	HARTOGIA BETULINA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	PARAPETALIFERA BETULINA LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	ROUND BUCHU LEAF	Agathosma betulina	
c1f4d2fb-83bd-4a8f-be47-30fdebaba6a8	SHORT BUCHU LEAF	Agathosma betulina	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	COMMON FUMITORY FLOWERING TOP	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	DRUG FUMITORY FLOWERING TOP	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	EARTH-SMOKE FLOWERING TOP	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIAE HERBA	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIAE HERBA [EMA HERBAL SUBSTANCE]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIA OFFICINALIS	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIA OFFICINALIS FLOWERING TOP	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIA OFFICINALIS [HPUS]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIA OFFICINALIS L. TOP [EMA HERBAL SUBSTANCE]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMARIA OFFICINALIS [WHO-DD]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMITORY [EMA HERBAL SUBSTANCE]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMITORY FLOWERING TOP	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	FUMITORY [MART.]	Fumaria officinalis	
c20cf31f-a6c4-4b10-bf49-ff0e5046f0f4	WAX-DOLLS FLOWERING TOP	Fumaria officinalis	
c2321b67-01a6-4247-9298-5280b9628f9e	AMERICAN BURNWEED WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	AMERICAN FIREWEED WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	BURNWEED WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES AGRESTIS WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES CACALIOIDES WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES CARDUIFOLIUS WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES HIERACIFOLIA [HPUS]	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES HIERACIFOLIA WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES HIERACIIFOLIUS	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES HIERACIIFOLIUS WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES PRAEALTUS WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	ERECHTITES SULCATA WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	GYNURA ASPERA WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	GYNURA MALASICA WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	MALAYAN GROUNDSEL WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	NEOCEIS CARDUIFOLIA WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	SENECIO CARDUIFOLIUS WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	SENECIO FISCHERI WHOLE	Erechtites hieracifolia	
c2321b67-01a6-4247-9298-5280b9628f9e	SENECIO HIERACIIFOLIUS WHOLE	Erechtites hieracifolia	
c29bcb4a-98a1-4d65-8d1e-545f09eb2743	AMERICAN ELM POLLEN	Ulmus americana	
c29bcb4a-98a1-4d65-8d1e-545f09eb2743	AMERICAN ELM POLLEN EXTRACT	Ulmus americana	
c29bcb4a-98a1-4d65-8d1e-545f09eb2743	ULMUS AMERICANA POLLEN	Ulmus americana	
c29bcb4a-98a1-4d65-8d1e-545f09eb2743	ULMUS AMERICANA POLLEN [WHO-DD]	Ulmus americana	
c29bcb4a-98a1-4d65-8d1e-545f09eb2743	ULMUS FLORIDANA POLLEN	Ulmus americana	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	PSATHERIPS X FRAGILIS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX FRAGILIS L.	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X BASFORDIANA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X CHLOROCARPA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X EUCLASIA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X EXCELSA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X EXCELSIOR WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X FRAGILIOR WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X FRAGILISSIMA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X FRAGILIS [WHO-DD]	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X FRAGILIS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X FRAGILLIMA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X GRACILENTA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X LYONII WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X MONSPELIENSIS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X NEOTRICHA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X PALUSTRIS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X RUBENS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X RUSSELLIANA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X VIRIDIS WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	SALIX X WARGIANA WHOLE	Salix × fragilis L.	
c2a0f94c-20aa-4517-ae92-0d8aeae16075	VIMEN X RUSSELIANA WHOLE	Salix × fragilis L.	
c2bbd017-b29a-4381-95cf-54c8621641a9	CEANOTHUS EGLANDULOSUS WHOLE	Rubus leucodermis	
c2bbd017-b29a-4381-95cf-54c8621641a9	CEANOTHUS LEUCODERMIS GREENE	Rubus leucodermis	
c2bbd017-b29a-4381-95cf-54c8621641a9	CEANOTHUS LEUCODERMIS WHOLE	Rubus leucodermis	
c2bbd017-b29a-4381-95cf-54c8621641a9	CHAPARRAL WHITETHORN WHOLE	Rubus leucodermis	
c305de3e-34e9-49ce-b45f-fafc349a1668	DAPHNE MEZEREUM BARK	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	DAPHNE MEZEREUM BARK [WHO-DD]	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	FEBRUARY DAPHNE BARK	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	MEZEREON BARK	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	MEZEREUM	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	MEZEREUM [HPUS]	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	MEZEREUM [MI]	Thymelaea tartonraira	
c305de3e-34e9-49ce-b45f-fafc349a1668	PARADISE PLANT BARK	Thymelaea tartonraira	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA ANGUSTIFOLIA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA DIGUETII POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA ILLINOINENSIS POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA ILLINOINENSIS POLLEN [WHO-DD]	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA OLIVIFORMIS POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA PECAN POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	CARYA TETRAPTERA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	HICORIA PECAN POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	HICORIUS DIGUETII POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	HICORIUS OLIVIFORMIS POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	HICORIUS TETRAPTERA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS ANGUSTIFOLIA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS CYLINDRICA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS ILLINOINENSIS POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS OLIVIFORMIS POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS PECAN POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	JUGLANS RUBRA POLLEN	Carya illinoinensis	
c31042ed-0677-4da4-9ba8-ececbe71fe8c	PECAN POLLEN	Carya illinoinensis	
c329e789-13d2-4e8d-a77c-3fe73621e617	ARISTOLOCHIA BONPLANDII WHOLE	Aristolochia fimbriata	
c329e789-13d2-4e8d-a77c-3fe73621e617	ARISTOLOCHIA CILIATA WHOLE	Aristolochia fimbriata	
c329e789-13d2-4e8d-a77c-3fe73621e617	ARISTOLOCHIA CILIOSA WHOLE	Aristolochia fimbriata	
c329e789-13d2-4e8d-a77c-3fe73621e617	ARISTOLOCHIA FIMBRIATA CHAM.	Aristolochia fimbriata	
c329e789-13d2-4e8d-a77c-3fe73621e617	ARISTOLOCHIA FIMBRIATA WHOLE	Aristolochia fimbriata	
c329e789-13d2-4e8d-a77c-3fe73621e617	HOWARDIA FIMBRIATA WHOLE	Aristolochia fimbriata	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ABIES WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ABIES WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA MILL.	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA MILL.	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA [WHO-DD]	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA [WHO-DD]	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ALBA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ARGENTEA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES ARGENTEA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES BALDENSIS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES BALDENSIS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES CANDICANS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES CANDICANS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES CHLOROCARPA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES CHLOROCARPA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES DUPLEX WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES DUPLEX WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES METENSIS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES METENSIS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES MINIATA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES MINIATA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES MINOR WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES MINOR WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES NOBILIS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES NOBILIS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES PARDEI WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES PARDEI WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES RINZII WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES RINZII WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES TAXIFOLIA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES TAXIFOLIA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES TENUIRIFOLIA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES TENUIRIFOLIA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES VULGARIS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	ABIES VULGARIS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	PEUCE ABIES WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	PEUCE ABIES WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	PICEA KUKUNARIA WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	PICEA KUKUNARIA WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	PICEA METENSIS WHOLE	Abies borisii	
c3799254-647a-4827-9dca-099eff49b5b5	PICEA METENSIS WHOLE	Pinus peuce	
c3799254-647a-4827-9dca-099eff49b5b5	PICEA PECTINATA WHOLE	Abies borisii	
